cdata12,ndata34,cdata96,bdata33,cdata72,cdata27,ndata14,cdata25,bdata49,cdata40,cdata49,ndata92,ndata36,bdata84,ndata30,ndata86,ndata16,bdata11,cdata32,cdata92,bdata80,ndata98,cdata45,cdata11,cdata69,cdata44,bdata12,cdata17,cdata24,cdata75,ndata73,cdata57,ndata49,bdata68,bdata54,cdata95,cdata47,cdata65,cdata6,cdata56,ndata3,ndata61,bdata83,bdata40,bdata44,bdata48,cdata60,bdata38,cdata15,ndata12,cdata77,cdata37,cdata97,bdata57,cdata73,bdata21,cdata54,bdata61,cdata1,cdata20,cdata31,ndata74,cdata82,cdata43,cdata68,bdata74,bdata46,ndata54,cdata30,bdata59,bdata87,bdata85,ndata2,cdata13,ndata15,ndata67,bdata7,ndata13,ndata27,bdata19,ndata42,bdata36,cdata4,cdata61,cdata62,ndata44,bdata9,cdata18,ndata76,cdata41,bdata14,cdata100,cdata16,bdata47,cdata9,ndata19,bdata77,ndata88,ndata59,bdata13,ndata80,bdata29,ndata37,ndata50,ndata97,bdata56,bdata6,bdata1,cdata55,ndata4,bdata92,bdata60,cdata34,cdata33,cdata79,ndata84,bdata81,bdata45,bdata64,cdata91,ndata65,bdata55,ndata82,bdata63,ndata91,ndata41,cdata80,bdata25,cdata93,bdata34,ndata38,ndata95,ndata29,ndata8,cdata66,bdata22,bdata72,cdata74,ndata60,bdata91,bdata97,bdata24,cdata10,cdata50,ndata32,cdata85,cdata46,ndata20,cdata83,ndata26,bdata16,ndata93,cdata71,cdata58,ndata31,cdata67,bdata73,bdata58,bdata2,bdata51,ndata35,bdata89,bdata66,ndata64,ndata75,cdata35,ndata51,ndata9,cdata63,ndata24,bdata4,ndata72,ndata23,bdata15,bdata31,ndata18,ndata70,cdata64,ndata63,ndata87,cdata5,ndata46,cdata81,ndata22,ndata52,bdata98,cdata7,ndata53,bdata43,bdata32,bdata35,ndata94,cdata2,ndata78,bdata88,bdata90,ndata10,cdata28,bdata37,ndata25,cdata22,cdata70,bdata95,bdata10,bdata8,cdata26,cdata98,cdata23,cdata39,cdata51,cdata8,ndata56,cdata29,ndata81,bdata39,ndata47,bdata41,bdata65,bdata78,ndata77,cdata94,ndata48,cdata76,ndata69,bdata27,ndata55,cdata21,cdata90,ndata83,bdata69,ndata7,bdata75,bdata50,bdata86,cdata89,ndata71,ndata68,ndata66,ndata62,cdata36,bdata20,cdata99,cdata52,ndata79,bdata71,ndata58,cdata88,bdata94,ndata1,cdata78,bdata79,cdata87,bdata70,ndata33,bdata5,ndata85,ndata43,bdata18,cdata38,ndata99,ndata39,ndata5,ndata96,ndata6,bdata23,ndata90,bdata53,ndata40,ndata17,bdata67,cdata48,cdata59,bdata93,cdata86,bdata62,cdata84,bdata76,bdata96,bdata26,bdata42,ndata28,bdata28,cdata19,bdata52,bdata82,bdata100,ndata57,cdata42,bdata17,ndata21,bdata99,ndata89,bdata30,cdata3,cdata14,cdata53,ndata11,bdata3,ndata45,ndata100
three,0.491112727333642,one,1,one,six,0.366476305710225,three,0,five,five,0.942591018191476,0.351136986013266,1,0.911592926710348,0.0196111087182768,0.332931869031687,0,seven,three,0,0.0717709838603575,two,one,five,seven,0,four,three,three,0.3428542652667,three,0.99719711993828,0,1,seven,two,seven,one,one,0.284696081290492,0.570344335369081,0,1,0,1,six,1,three,0.297670589810907,three,one,four,0,one,0,three,0,four,four,seven,0.62741040698402,four,six,two,1,0,0.251745472503628,one,0,1,0,0.346060897934235,three,0.798029478567421,0.579502440461381,0,0.621262185417528,0.412730696659751,0,0.267407977048629,1,eight,four,one,0.156330525718435,0,one,0.818125254207294,three,1,one,three,1,four,0.21737747485422,0,0.683965429586184,0.893486272818538,0,0.379509827920771,1,0.696153225572729,0.862359988280234,0.907926261984779,1,1,1,one,0.914670408079929,1,1,three,seven,four,0.0822795863339951,1,0,0,two,0.0835249862178103,0,0.495730199638224,1,0.533932474767144,0.100432113296981,four,0,three,1,0.918785086523262,0.418339460682096,0.843751908110027,0.355387496845294,three,0,0,five,0.470860280860703,0,0,0,one,three,0.715235067866452,four,three,0.522821239582475,two,0.0449352323607064,0,0.430057441692656,three,five,0.56845821554538,three,0,0,0,0,0.251499743794704,1,1,0.626943005757169,0.671046197908575,one,0.510097238688179,0.0408734287321051,six,0.00436586346335022,1,0.366729559486256,0.0630913191114331,0,1,0.41670924395342,0.876376824540986,eight,0.201474170218256,0.555621801308876,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,seven,0.842362311616323,four,0.855533138999251,0,0.407893447720221,0,0,0,0.138727417305903,two,0.738917625519818,one,0.0023521315553402,1,0.68322813506321,eight,four,0.806707995452588,1,0.0842513266429942,1,1,0,two,0.63488010151776,0.931823551141199,0.0248914595485917,0.263317632296599,one,0,three,seven,0.998769328240316,1,0.521507052715409,six,1,0.56213486895913,two,0,two,0,0.143574225564507,1,0.685499259718383,0.607410579676485,1,five,0.358299468133478,0.965256757333298,0.436525791929889,0.261157524590411,0.784446133995161,1,0.42748783875746,1,0.0416186751441204,0.796217994462292,0,three,five,1,three,0,six,0,1,1,1,0.870109846650074,0,six,0,1,0,0.542780961296919,two,1,0.868409779975788,0,0.586648086641189,0,two,four,two,0.38687321244178,0,0.708895097020526,0.0420199227339213
five,0.0615653266316538,eight,0,two,one,0.779121355288235,two,0,five,three,0.335408138030122,0.274794999629521,0,0.712529719140352,0.922380219933942,0.869003720291402,0,seven,two,1,0.163940489559693,three,seven,seven,eight,0,five,four,two,0.36599614227554,two,0.326698206757396,0,0,two,three,one,three,two,0.486418898449862,0.200531905154552,1,0,1,1,five,0,two,0.501004393230624,two,six,one,1,two,1,two,0,one,nine,eight,0.461300582026873,three,eight,six,0,0,0.725429027655487,three,0,0,0,0.514348402167139,one,0.0722325445863635,0.500132748628655,1,0.193697795997835,0.626737540863384,0,0.653842834862412,0,two,four,seven,0.915591382011756,0,two,0.283612080975262,one,0,four,one,1,two,0.1869490767851,1,0.44659463726713,0.435296945218546,0,0.862203814879754,1,0.143713996275648,0.0163525203786389,0.909324801931568,1,1,1,four,0.159148465224759,1,1,one,two,four,0.102974742312133,0,1,1,five,0.149180800113722,0,0.359538617069792,1,0.219526686593651,0.091648878012779,five,0,one,0,0.722279088038543,0.473299466506659,0.0599827275652622,0.662837327251949,three,1,0,four,0.895076688164453,1,0,1,three,three,0.0161313386597567,four,one,0.205409092886212,one,0.180187420815379,1,0.212650969874091,one,six,0.741891558840874,eight,0,0,1,1,0.956861412622809,0,0,0.536803956418914,0.955080679568802,four,0.833638431561197,0.887954101443877,one,0.508316790312025,0,0.867753834229505,0.946132352601361,1,0,0.145223782899924,0.299374422189269,five,0.40569616367716,0.39378040479608,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,six,0.226639711370049,one,0.372614384577727,1,0.624862868285641,1,1,0,0.267686459176188,one,0.882260000937237,six,0.484362158758092,0,0.946064420690015,two,four,0.237301787753243,1,0.571218429483636,1,0,0,two,0.255082566794916,0.50490640297669,0.308162748153807,0.0769819139814052,three,0,eight,five,0.484572488368851,1,0.750891412959017,two,0,0.292945035022137,two,1,five,1,0.569122700001371,0,0.918083472096237,0.0524835238414737,0,four,0.637151889165058,0.467223785795534,0.903248536173762,0.911463690882419,0.74201248536146,1,0.561381670328949,0,0.455181407419017,0.775065931210714,0,one,two,1,two,0,seven,0,1,0,0,0.521819023215825,1,seven,0,0,1,0.493769647698369,two,0,0.453390377202619,1,0.78008713303017,1,nine,five,four,0.664354583913452,0,0.670147466227786,0.947831173896646
three,0.206199568804372,three,0,two,two,0.710513777792718,three,1,five,one,0.254858561887029,0.52722090462374,1,0.592266042052913,0.137122297944127,0.492837969636322,1,three,four,1,0.0752495257627614,two,eight,seven,two,1,three,four,three,0.0012033064029574,three,0.772964317595164,0,0,five,four,two,one,one,0.564498457188284,0.377172834881235,0,0,0,0,one,1,one,0.923809393037882,three,five,one,0,three,1,one,0,three,nine,five,0.669171866494049,three,nine,eight,1,0,0.510954301609557,one,1,1,0,0.889656882741121,three,0.604169695505967,0.00521983265441717,1,0.548004455464441,0.74881155078604,1,0.484948353700113,1,six,four,six,0.813057166696377,1,four,0.208964504813243,seven,1,one,four,0,four,0.0867495401764119,1,0.644013037753606,0.379180382987692,0,0.635914950124319,0,0.358321667372105,0.922912530152653,0.734119405765699,1,0,1,one,0.110406722298206,0,0,one,three,four,0.403947668545439,1,1,0,four,0.247973423440322,1,0.813990789756058,1,0.142647183719435,0.992770762510143,four,1,two,1,0.0764547689075142,0.832352544533696,0.829556566916372,0.698584395327543,two,1,1,two,0.936104402306384,0,0,1,one,four,0.0634418688153607,three,three,0.960583958106556,three,0.885395386203894,1,0.195864263231626,one,three,0.733318235988446,three,1,0,1,0,0.283992996591528,0,1,0.396617365275203,0.768047089674077,five,0.496259168271578,0.048189447530653,six,0.968607797792266,1,0.826696883705325,0.93628932810037,0,0,0.16832048896896,0.0780354966051257,eight,0.795943601677835,0.926352040389395,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,four,0.90407694480544,two,0.174511905584827,1,0.756505532767867,1,0,1,0.66983647197895,one,0.14981500411393,two,0.916941358808443,1,0.604758178007773,nine,two,0.00832156114369287,1,0.444975933412003,1,1,0,eight,0.879071659634968,0.427871114244305,0.502781750920264,0.51824120241652,four,1,one,three,0.860654583234513,1,0.469802152099692,four,1,0.687399562174972,three,1,one,0,0.650322355031783,0,0.889461310289814,0.0667642940303742,1,one,0.312728476859137,0.00721483749289809,0.896340828046736,0.0988267311793196,0.911162508954755,0,0.681985707823285,0,0.228724562408203,0.0169019578189179,1,one,three,0,one,1,two,0,1,0,0,0.534106626137574,0,four,0,1,1,0.0364838935698721,four,0,0.858502418961974,1,0.984891165906544,0,four,six,three,0.142983257404316,0,0.341403896848067,0.248786338696088
three,0.122960899952326,one,1,one,three,0.142953026706933,one,0,two,two,0.927497522302499,0.648667901581272,0,0.540802229031707,0.87237839058851,0.689465801644608,1,two,two,0,0.908211927522139,two,three,five,seven,0,three,three,one,0.964789045188604,three,0.201354097338146,0,0,one,four,five,one,two,0.715378157965997,0.422622620705842,0,0,0,1,six,0,four,0.689702082053682,one,two,two,1,three,1,three,1,one,one,four,0.362282120793897,four,five,five,1,0,0.00360883826106095,three,1,1,1,0.678815680656786,five,0.182016007626408,0.857173632494817,1,0.095410785492937,0.822380166751116,0,0.658850796568315,1,seven,five,four,0.472548156121829,1,three,0.711359605904532,four,1,four,two,0,two,0.613524292317219,1,0.567922825080581,0.278150798641497,0,0.26819181519609,0,0.912549064967901,0.0737953554799572,0.679052804331209,0,1,1,one,0.00730831104775242,0,0,four,seven,three,0.479270808731967,1,0,0,three,0.6239180711791,0,0.294050855723269,0,0.993011057550926,0.675754424302936,three,0,three,1,0.351070121746007,0.411683138556048,0.940536549310699,0.659426179708101,two,0,0,three,0.00589417758534272,0,1,0,two,four,0.552848605095971,three,six,0.849671067490428,one,0.332309125340061,1,0.884285229137472,two,eight,0.682200425626715,four,1,0,0,1,0.790344203445087,0,0,0.761057199715068,0.460242787697777,four,0.104264532685632,0.606456101497639,four,0.417282584075829,1,0.908509942519256,0.891772497331088,0,1,0.889988606110425,0.227475782723442,three,0.116911949819986,0.590059536838141,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,six,0.715027416850312,one,0.343698960618873,1,0.496834221944814,1,1,1,0.344142717562659,one,0.566086423038585,four,0.139857000204316,0,0.59207574484688,one,four,0.111641436420034,1,0.369286599982564,0,0,0,four,0.458543320910243,0.214789471857981,0.189161862529511,0.826314694892284,two,0,two,three,0.842632146854646,0,0.935817359571524,six,1,0.583402379894867,four,1,one,1,0.983679463586629,0,0.283453999599231,0.874306490121367,0,one,0.743684424658215,0.944737558128385,0.556110854590267,0.33098280249708,0.236616447045337,0,0.504726724388541,1,0.435679272057069,0.668351104313158,1,three,four,1,six,0,three,0,0,1,1,0.825397738775063,0,seven,0,0,1,0.547598334627932,four,0,0.389781528111901,1,0.859688861626202,1,one,nine,one,0.802862438642763,0,0.493080118655734,0.00886308580834816
five,0.205680438579588,seven,0,two,four,0.517504440313241,two,0,five,five,0.860821717080212,0.158977179026364,1,0.0491143613482533,0.00575500087229952,0.717903087612674,0,three,one,1,0.457939755152994,three,three,seven,four,1,two,one,three,0.858450621367307,five,0.493500540830844,0,1,six,two,nine,four,three,0.232227296151425,0.0141604355480039,0,1,1,0,six,1,one,0.219969683298627,two,three,one,1,two,1,three,1,three,seven,two,0.454794214016841,three,nine,seven,1,0,0.57645807827273,three,1,1,0,0.685809857987879,seven,0.209108878095319,0.836734516204976,1,0.532843777580002,0.919677319178359,1,0.48206841616349,0,two,six,seven,0.765377302090509,1,one,0.409171019536826,seven,0,one,two,0,one,0.671832546223166,0,0.301413624346147,0.534556226212873,0,0.678162791450774,1,0.702592771439008,0.816847551414479,0.79262903906959,1,0,0,one,0.5920183186783,1,0,one,one,three,0.121744613201808,1,0,0,three,0.915825816198182,0,0.300243075403268,0,0.692713663783319,0.0119497548121743,five,0,three,0,0.24318368041143,0.378096017647948,0.203699223433809,0.319794689151592,two,0,0,two,0.054287695634347,1,1,1,one,three,0.565219200790429,two,three,0.67162095513907,three,0.940431843187865,1,0.131932457471909,two,three,0.709606920197364,three,1,0,0,1,0.460326014116273,1,1,0.762399804186465,0.254733676530998,three,0.669102134346788,0.326350146787453,two,0.787742120336029,1,0.408731818063394,0.336107947777425,1,1,0.500278535333275,0.0943453439753356,six,0.373977530943491,0.289299193702877,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,two,0.740745610825407,one,0.668350845557262,1,0.417793484067192,1,0,1,0.834618496097231,two,0.565198947958732,two,0.48147424320606,1,0.640752947947451,four,one,0.67606364291441,0,0.207057932229912,0,0,0,five,0.804537187945634,0.634993535541251,0.864122178250336,0.164842030191143,three,1,one,five,0.324939472984238,0,0.838653569802359,two,1,0.9666874688401,four,0,three,0,0.464243831297766,1,0.652953920530674,0.549339124324738,1,seven,0.321457517432417,0.751305159207334,0.291336817722184,0.293933799467237,0.418838717450212,1,0.684756163001384,1,0.215286219857003,0.938812778138824,1,one,two,0,eight,1,eight,1,1,0,0,0.48028473201612,1,six,1,0,1,0.963638207607727,two,0,0.0357157252715109,0,0.834842538648702,0,four,two,five,0.716923920420592,1,0.478639429522068,0.153713243171477
three,0.351326348202674,three,0,two,one,0.84709874057956,two,0,one,three,0.980887422061619,0.8297682242326,0,0.407024907730339,0.0147834571684693,0.0780237551618201,0,six,five,1,0.450434047791367,one,four,six,four,1,six,one,three,0.0410757261897161,five,0.580000923293806,1,1,five,one,three,four,one,0.939417766588046,0.234553752458824,0,0,1,0,one,1,two,0.496571912645158,one,five,three,0,one,1,one,1,four,seven,seven,0.0240344377922855,four,two,two,0,1,0.237891574959742,two,1,0,0,0.915123496499267,three,0.548783352022724,0.666522088988394,0,0.144256811760419,0.352240978400714,1,0.96508657151904,1,two,four,seven,0.0180202369773655,0,two,0.0685146829280969,eight,0,four,one,1,four,0.979193390499129,0,0.269405215539882,0.712999241436553,0,0.376159501219014,0,0.44406757373938,0.849694176791073,0.224991090888541,1,0,0,one,0.108541035635565,1,0,two,nine,two,0.698118615115714,0,0,0,two,0.700089352945892,1,0.556249343084953,1,0.382321353527232,0.813373661808683,one,1,two,0,0.847815531832226,0.821503560022864,0.187545086996782,0.210671186080206,four,0,1,three,0.175480387103082,0,0,0,three,two,0.723035114184676,two,four,0.721803785642969,three,0.469538389148293,0,0.31504941007857,one,one,0.597727409419057,seven,1,0,0,0,0.150856607294957,1,0,0.22240487710797,0.428245171002614,four,0.150747470470967,0.0855118711010593,six,0.797869720980679,0,0.91859202460284,0.0711695734542171,1,1,0.257891574819383,0.636269227164437,seven,0.499421533470454,0.217858196188446,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,seven,0.707380260766201,one,0.47428742749162,1,0.0845209523947198,0,0,1,0.0306712679377097,three,0.0538104810912804,three,0.371285819005139,1,0.509588576035764,six,three,0.797500792817994,0,0.0419205033286575,0,1,0,six,0.426014559601821,0.401018118861667,0.289439044225835,0.271415040878469,one,1,two,four,0.564136276600637,0,0.717611713312173,three,0,0.0969923873863358,two,1,one,0,0.202983514105338,1,0.474941343372957,0.910833577533314,1,four,0.0947150522946627,0.0133801162671554,0.863122983395124,0.111274663998697,0.984455271218657,0,0.409759561679892,1,0.12266975164934,0.104515042591647,1,three,four,0,seven,1,seven,1,0,1,0,0.578019628985443,0,six,0,1,0,0.3842640903134,one,1,0.869160740311064,1,0.676023716539147,0,three,two,three,0.0229095230588348,1,0.789885573307791,0.861626192760934
four,0.264751896630337,three,0,two,six,0.0766163034975815,two,1,one,five,0.70133061374232,0.769806346697024,1,0.889974877752164,0.546665906638904,0.307047372960282,0,one,one,0,0.504569758083073,three,seven,two,nine,1,four,two,three,0.60319298862398,three,0.0321075727012282,1,0,four,three,two,four,two,0.559430791255104,0.407657436284861,1,1,1,0,seven,0,one,0.144347322600125,four,two,two,1,one,1,one,0,four,eight,eight,0.100490292072653,three,four,four,1,1,0.914806309227728,five,0,0,0,0.918125973358219,three,0.667599485544233,0.342612845706094,0,0.426105481621031,0.71189181736458,0,0.972736048575301,1,three,one,three,0.454318496334863,1,one,0.89071727866498,three,1,four,one,0,one,0.825963995215267,0,0.227097594160492,0.258829555306327,1,0.0876209519306119,1,0.703427694802738,0.542662427741877,0.258307339779156,0,1,1,two,0.907917419449386,1,0,one,five,one,0.0275592139162982,0,0,1,one,0.147905270202741,0,0.590081997697204,1,0.904529772309237,0.960306160550263,six,0,five,1,0.33931350454242,0.665653981786062,0.194815549681541,0.479751721537668,two,0,0,five,0.963848782927827,0,0,1,two,five,0.903256564290355,three,two,0.938881022135225,two,0.618545965886163,1,0.205681795205918,four,six,0.68949694289482,five,0,0,0,1,0.163319877829526,0,1,0.796957200385373,0.889015245752019,four,0.847462783628565,0.57330689672342,one,0.0882518962502548,0,0.106787409224188,0.576583994536222,1,0,0.42782253886635,0.553112817583641,three,0.0598054355353769,0.441728082179437,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,five,0.217635793655688,three,0.689185671429534,1,0.663297302600848,1,0,1,0.425524162283315,two,0.478453476144311,five,0.292162945752045,1,0.669328029468397,six,two,0.857065413522299,1,0.227487221493489,1,1,0,eight,0.58915902410231,0.478653016056093,0.59439374306831,0.815141868340084,one,1,seven,one,0.897573594873618,0,0.674410180793894,six,0,0.419569978206204,two,0,five,0,0.432637231404553,1,0.356020048071332,0.561345752292838,0,eight,0.856397655277249,0.575857073467268,0.475100364465731,0.861174254514121,0.376857552076406,0,0.783448482552342,1,0.662851995308351,0.817163824780871,0,two,four,1,two,1,three,0,1,1,0,0.968262497448927,0,three,0,1,1,0.751963179808324,four,0,0.882212380656105,1,0.040952522350697,0,seven,three,three,0.669543203999246,1,0.750097337953393,0.871111165702312
two,0.490935623546947,six,1,three,four,0.662610459178469,two,1,five,one,0.633700125097998,0.211995600538596,1,0.0175017790867888,0.278316753274733,0.269485104133718,1,five,one,1,0.0581217317063311,four,seven,six,five,1,five,three,one,0.0482074260352024,two,0.452502535670821,1,0,seven,five,six,four,three,0.30156378801727,0.392531340063144,1,0,1,1,six,1,two,0.216290720852062,two,three,two,0,three,1,two,1,two,two,four,0.324766349810494,four,five,two,0,0,0.526549974115266,one,0,0,0,0.565710391922342,three,0.828144896398626,0.665304343274617,0,0.16848386846017,0.290356412138377,1,0.490640141159116,1,two,one,one,0.628784547564334,0,three,0.859208758475731,four,1,four,two,1,three,0.595593814182829,1,0.612736446989336,0.923291658668721,1,0.84190795927366,1,0.484651106149676,0.27859913242372,0.910547929577789,1,0,0,five,0.428036118281086,1,0,four,six,four,0.0814292196434778,0,0,0,five,0.688723338318201,0,0.966032372381101,0,0.665123665412167,0.731074104456195,one,1,five,0,0.398139922508225,0.498478953555695,0.501013151230129,0.0321878545794613,four,1,0,two,0.0382200958082518,1,1,1,two,five,0.684475093040075,four,two,0.190925049274007,three,0.174091100247111,1,0.29673885389328,four,five,0.120993768065368,seven,1,0,1,1,0.442157768852929,0,1,0.144714596001179,0.856244796878798,one,0.108944288150252,0.602637125383714,five,0.197235282217211,0,0.969202262705111,0.284271323299033,0,0,0.414752555888205,0.176225293722635,two,0.765663917743932,0.884914588028403,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,five,0.433560640721042,four,0.611956764781572,0,0.452872230426679,0,1,1,0.0319450675989852,two,0.751607554547717,three,0.082056508585174,1,0.0510742183683514,eight,five,0.0308083927266264,0,0.859365876019607,0,0,0,five,0.129904621608584,0.997038384203997,0.298093003877988,0.768667226926985,three,0,two,two,0.517219598337425,0,0.214687604044838,one,0,0.259556218106722,two,0,three,0,0.374244510469106,0,0.872411267735268,0.836738263587578,1,six,0.0707997626655122,0.0634178064195015,0.943262956618462,0.557050748846392,0.295913283355602,1,0.971741305160724,0,0.23495884787631,0.430831159952075,0,three,one,1,eight,1,one,0,1,0,0,0.458244056064593,0,two,0,0,0,0.427819107687597,four,1,0.35523373758896,0,0.151825648228539,0,nine,six,four,0.310705873815732,0,0.854447589238174,0.0520702426213271
one,0.253563934984821,one,1,three,seven,0.571705146838052,two,1,two,one,0.797714987692256,0.672777524873801,1,0.189929271382492,0.875786079783223,0.123230870280769,0,two,one,0,0.183373660576514,two,four,five,two,0,three,three,one,0.928516929561228,five,0.609970253177356,0,1,eight,one,four,two,three,0.231404013118859,0.740949769917524,1,1,1,1,five,0,two,0.0176713453266977,three,three,one,0,two,1,one,1,two,four,three,0.75882302424349,two,five,four,0,1,0.146293949493404,one,1,1,1,0.498851706144412,five,0.0262730645039584,0.156489411794766,0,0.697055517923391,0.123189023420311,0,0.561306964106416,1,six,two,one,0.172270080737284,1,one,0.539515980354987,one,1,four,four,0,two,0.0507541113748198,1,0.209148585583779,0.581362692735688,1,0.760023987006963,0,0.311594789939093,0.419171171570555,0.672619014268738,1,1,0,three,0.554522793181327,1,1,three,six,three,0.509903379725738,1,0,0,one,0.750357060019077,1,0.366183910874465,1,0.211640844780213,0.345430557194486,six,1,five,0,0.229259510289122,0.530983864156372,0.0647692163821422,0.982833844619215,four,1,0,six,0.565048672389108,0,0,0,three,four,0.526627337757621,three,one,0.310626543059446,three,0.624541868526182,0,0.708054977463369,three,four,0.754821364128518,four,0,1,1,0,0.309994128462705,1,1,0.499526136583922,0.521926769336978,four,0.262950631203075,0.312976963299103,one,0.740502976358995,1,0.393427992150744,0.107561362896585,0,1,0.475035697078315,0.211399668931652,three,0.581423529638901,0.496140943704946,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,five,0.854817067642775,two,0.912507537769807,0,0.10917871573793,1,0,0,0.741095730358959,two,0.998837191062849,five,0.242298841363926,0,0.471175763677978,nine,two,0.226097029662277,0,0.278144081394397,1,0,1,two,0.998179025246111,0.785494676276406,0.643655563252398,0.669582669107207,one,0,three,one,0.56902841818235,0,0.272623895191666,five,1,0.740074554434696,four,1,seven,0,0.676285724018235,0,0.359529295684647,0.834485750475815,0,one,0.102145461432859,0.449241761535424,0.787291204449725,0.335915337237419,0.934991174905977,0,0.485236941764253,1,0.0866834093992679,0.304162967370514,1,one,five,1,four,0,one,0,0,1,0,0.794713348182507,1,seven,0,0,0,0.0107028523094774,three,0,0.402953852394068,0,0.166534554770663,1,four,six,five,0.300861162314126,1,0.109017447367875,0.101026834578994
two,0.27012848969117,three,0,one,two,0.411111054519583,one,1,three,one,0.0581365964608135,0.879874700925058,0,0.9484416997478,0.490973537142903,0.820878329884098,1,three,five,1,0.893685840153889,two,one,six,eight,0,three,one,two,0.177107238103551,four,0.386200528761062,1,1,five,four,one,three,two,0.376413865427436,0.17038329978133,1,0,1,0,five,1,three,0.208733478005044,one,five,one,0,one,1,one,0,one,three,one,0.682194691708956,three,seven,five,1,1,0.0454666938193348,four,1,0,0,0.94683410540701,two,0.564214638126991,0.328888494215787,1,0.815229533040745,0.00520442044956593,0,0.02330792248549,0,eight,four,six,0.286925251448709,1,one,0.330881811079153,three,0,one,three,0,four,0.935227297771609,0,0.907599024999862,0.107314902047685,1,0.426976800869368,1,0.600414126133711,0.942650189000574,0.958814804496028,1,1,1,one,0.476645109136337,0,1,three,six,three,0.0641599168361496,0,1,1,one,0.732058654155381,1,0.314023780402968,0,0.791733776523396,0.110003506993421,four,0,two,0,0.897744605257668,0.429630777584243,0.282201574348283,0.240100120470088,two,0,1,one,0.758251256298814,0,1,1,three,two,0.62892142915165,four,five,0.139038318308186,three,0.236119795397645,1,0.698524209859787,two,five,0.166894241816622,two,0,1,1,0,0.773933543268522,1,1,0.570541813552813,0.0181199149469268,one,0.314572980468839,0.0633557398750358,five,0.226949441235816,0,0.44070218253047,0.0417736794957171,1,0,0.955338912116599,0.220704813927221,one,0.596678146787585,0.263880844183943,three,0,three,0,0,1,three,0,1,1,1,0,three,0,1,1,0,three,1,0,three,three,1,1,1,three,three,three,three,three,three,0.0526875848166652,three,0.182495989850297,0,0.848883123676571,0,1,0,0.927234861723461,two,0.19719254977747,six,0.78833779982478,0,0.124828129517485,eight,three,0.957785487174065,1,0.823602665458994,0,1,1,five,0.281288735174534,0.802282638283514,0.190242334421369,0.496876229998084,two,0,nine,six,0.0132364347108579,1,0.61077346376719,three,0,0.626862269229727,three,1,seven,0,0.111792380792955,1,0.588477699639612,0.621868834726626,0,one,0.991467689177728,0.246844699512774,0.503582713885194,0.665636903535304,0.190813295757768,1,0.807424661670585,0,0.718867942156371,0.89634932025713,1,two,one,0,one,0,six,1,0,0,0,0.614187172927953,0,six,0,0,0,0.210428375612619,two,1,0.551896327474494,0,0.578230042840446,0,three,eight,four,0.882270912814298,1,0.733121343726168,0.525925781973942
