bdata76,bdata62,cdata70,bdata94,cdata25,bdata6,cdata81,cdata53,ndata52,ndata89,ndata73,cdata52,bdata72,cdata1,bdata81,bdata3,bdata14,cdata67,cdata88,ndata99,cdata48,bdata12,bdata11,cdata29,bdata4,bdata45,ndata51,bdata83,ndata60,bdata10,cdata90,bdata30,bdata87,cdata12,cdata100,ndata46,bdata2,ndata69,ndata39,bdata75,bdata84,ndata15,ndata84,cdata95,ndata34,cdata10,ndata93,bdata82,bdata25,bdata26,ndata81,ndata85,bdata92,bdata44,bdata18,ndata42,ndata75,ndata65,cdata28,cdata11,bdata80,ndata96,ndata45,ndata23,bdata39,cdata37,bdata59,ndata22,ndata77,cdata15,cdata93,cdata75,bdata37,cdata9,bdata69,ndata26,ndata97,cdata49,ndata86,cdata8,bdata57,bdata27,cdata43,cdata62,ndata25,ndata24,bdata91,bdata23,bdata22,cdata34,cdata84,cdata20,cdata97,cdata14,bdata28,ndata31,ndata79,cdata55,cdata64,ndata37,ndata5,bdata77,ndata68,ndata94,bdata90,cdata30,cdata61,bdata17,ndata40,bdata100,cdata71,bdata71,cdata38,bdata78,bdata98,bdata61,bdata68,ndata4,ndata1,cdata80,ndata67,ndata100,ndata49,cdata17,bdata16,bdata47,bdata7,bdata93,cdata69,bdata21,ndata78,cdata79,cdata78,cdata85,ndata88,cdata82,cdata63,ndata16,ndata87,cdata73,cdata13,bdata36,ndata59,ndata33,bdata63,cdata35,cdata45,cdata2,ndata80,ndata18,ndata9,bdata43,cdata47,ndata28,cdata76,bdata89,bdata79,bdata56,ndata55,ndata83,cdata3,ndata66,cdata96,ndata70,ndata61,cdata56,ndata6,ndata53,cdata99,ndata8,ndata47,bdata41,ndata71,bdata48,cdata36,cdata83,cdata5,cdata33,bdata73,cdata16,ndata14,bdata46,ndata57,ndata98,cdata26,ndata38,cdata86,ndata63,ndata19,bdata66,cdata50,ndata90,bdata97,cdata23,ndata21,ndata20,cdata98,cdata91,bdata52,bdata58,bdata9,bdata15,bdata29,bdata74,cdata24,ndata74,bdata88,ndata92,ndata41,ndata91,bdata86,bdata19,cdata41,cdata39,bdata49,cdata22,bdata70,ndata56,bdata51,ndata64,ndata58,bdata38,cdata6,ndata35,bdata65,ndata29,bdata60,bdata64,bdata5,ndata3,bdata54,ndata76,cdata18,ndata32,cdata21,bdata53,cdata44,bdata1,ndata95,bdata95,cdata77,cdata68,ndata44,bdata42,cdata7,bdata8,ndata48,bdata13,ndata36,cdata72,cdata92,cdata58,cdata60,bdata67,bdata20,cdata27,cdata4,bdata40,cdata89,cdata54,bdata96,cdata51,ndata72,bdata33,ndata10,bdata31,bdata35,bdata24,bdata55,ndata27,cdata42,ndata54,bdata99,ndata50,bdata34,cdata94,cdata40,cdata87,ndata62,ndata7,ndata2,cdata74,cdata31,ndata43,cdata57,bdata32,ndata82,cdata65,ndata11,ndata30,bdata85,cdata59,cdata19,ndata17,cdata66,cdata32,cdata46,ndata13,ndata12,bdata50
0,0,seven,0,two,0,seven,four,0.987830367121972,0.424670097939072,0.241247151908071,six,0,two,0,0,1,four,four,0.358401861563236,seven,1,0,six,1,0,0.195465993932598,0,0.347679986107901,0,two,1,0,one,two,0.93625651312825,0,0.0150113741020973,0.0250703734147161,0,1,0.605700844693195,0.0871074876454084,two,0.598809792673815,four,0.725620937997771,1,0,0,0.783882688461475,0.165436246841494,1,1,0,0.620791237326634,0.914570574945834,0.634749282771569,one,seven,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,two,three,four,three,1,0.60839129825191,0.177400418778392,five,two,0.840788924276779,0.0520767582717525,0,0.808606339754287,0.643004897689231,0,one,nine,0,0.238479906216482,0,one,1,five,0,0,1,1,0.745391968987398,0.831072616235616,three,0.0492756271101981,0.134292640373921,0.479048097635291,five,0,0,1,0,two,1,0.046191121618923,one,nine,two,0.744118358383656,two,two,0.60350910305144,0.525550490586427,four,three,0,0.228739381079332,0.44947227547337,0,five,one,three,0.758700185106516,0.966567742219702,0.736032948476176,0,seven,0.0187026359906566,six,0,1,0,0.188874368166209,0.703668091102055,one,0.152484818834834,five,0.126376549730266,0.0964814802056894,one,0.554784157706922,0.323196955705594,two,0.354522340463063,0.952679821018075,0,0.0284022709815861,1,four,five,three,one,0,two,0.873678107063319,1,0.563309852255873,0.992627623692894,five,0.0976119243792987,three,0.903806562817068,0.947700168492467,0,four,0.625576065033446,0,three,0.627960435040261,0.486334550254219,five,four,1,1,0,0,1,0,one,0.804078232741682,1,0.00973895296489902,0.355260391574273,0.662122051136008,0,0,two,eight,1,one,0,0.0780355011519301,1,0.2914531551944,0.678185969126563,0,three,0.141919698105635,0,0.814637622952182,0,0,1,0.393307254810823,0,0.707550650672286,four,0.697273641102198,one,1,six,1,0.150902869425416,0,one,four,0.640592593112126,0,nine,1,0.92324561078949,1,0.398869710917941,two,four,two,two,0,0,two,one,1,five,five,0,one,0.2584363059188,0,0.781452950624992,0,0,0,1,0.62192231528703,seven,0.168739939527175,1,0.0690867407643531,0,two,seven,three,0.378820966141822,0.231152008799433,0.858193492154115,nine,six,0.103195465795429,three,0,0.883724369541917,two,0.912054566299781,0.83765398450369,1,two,four,0.102353825152485,one,two,four,0.584876801297729,0.322029746518857,0
1,1,six,0,five,1,three,four,0.128642398652005,0.218333001539939,0.0120867727641641,five,1,four,0,1,1,two,five,0.719855351339721,six,1,0,three,0,0,0.735214696429185,0,0.262362044415316,0,four,0,0,two,one,0.589590829512437,1,0.0262495308022087,0.323790254034738,0,0,0.252933723984449,0.193119015490968,three,0.402209370640103,four,0.806839197976275,1,1,1,0.412687460620507,0.727596022039131,0,1,1,0.958620236504835,0.889775027157826,0.0580789104166656,two,four,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,one,one,eight,one,1,0.57919151350919,0.626477409891748,three,two,0.142212106915578,0.991074815245386,1,0.232600886065757,0.852132816004761,0,one,three,0,0.697447776533531,0,four,1,one,0,1,0,1,0.268463389624008,0.760142565196811,five,0.399708375822857,0.694517550549513,0.616826069270915,one,1,0,0,0,three,1,0.218362862017303,three,two,four,0.471022194213554,one,one,0.792621387881044,0.595835368496203,two,six,1,0.939421620453619,0.487999804424328,0,five,four,one,0.375111094319234,0.903328133913403,0.349477809209868,1,nine,0.898372341063725,three,0,1,0,0.694027110410264,0.973535896571065,six,0.305589044251609,three,0.16170383998682,0.390001709265328,three,0.953504975532106,0.946928944247141,three,0.857967044878241,0.187351181551628,0,0.13538109317017,0,one,eight,six,three,0,six,0.453856706581,1,0.229339704298407,0.542768953807194,three,0.856340035184044,two,0.98940564839194,0.732429815757938,1,one,0.31238861860006,1,two,0.208342762488691,0.880524975839609,six,two,0,1,1,0,0,0,four,0.116221433566857,0,0.433365802346861,0.0518316746024716,0.82509293223065,0,0,two,three,0,two,1,0.260264934763047,1,0.46624055285264,0.0677168668168296,0,one,0.249396131931975,0,0.0910325043889076,1,1,0,0.0260422070507798,1,0.875855941479054,four,0.185612437828106,two,1,three,0,0.361779633103289,1,four,seven,0.677169615872914,0,five,1,0.0239726259593175,1,0.374168819935411,four,four,one,six,0,0,two,three,1,four,five,0,five,0.252609207696589,0,0.74457738612153,1,0,0,1,0.363317241834539,three,0.724567580811345,1,0.732688244218216,1,five,seven,three,0.980676402472214,0.809421194531675,0.633165407663164,four,two,0.363203702754131,eight,1,0.247647820532193,one,0.107116282383774,0.540923518204111,1,five,three,0.845839934276131,two,four,four,0.56068126520973,0.980269588303887,1
1,0,two,1,four,1,four,four,0.981711025823087,0.50162378846471,0.818980381775623,six,0,four,1,1,1,one,two,0.167316605067529,three,0,0,eight,0,1,0.968475306748054,0,0.530264054404575,1,four,0,1,one,four,0.731540642195415,1,0.506227627691725,0.771189228780904,1,1,0.798717831163244,0.161772741737087,one,0.436277214253908,six,0.10450512519002,1,0,0,0.992695722382729,0.296158391536643,1,1,1,0.559042708096721,0.777780435344741,0.770667113688378,five,four,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,one,two,eight,three,1,0.190346857904035,0.386491825949828,four,one,0.223922195342743,0.135664770500851,1,0.0616401722825614,0.623461294759619,1,two,eight,0,0.272895643110439,0,five,1,seven,1,1,1,0,0.211209847871489,0.829146855736131,three,0.347336274461963,0.759176981845666,0.990349577439838,six,1,0,1,0,two,1,0.861661867739199,three,seven,one,0.123781932770483,one,six,0.306315139800695,0.875077338142695,three,two,1,0.844058438699017,0.777126726866279,0,one,six,three,0.565655049594893,0.398443240177456,0.907004580818297,1,seven,0.750034344215537,five,0,0,1,0.857757747858323,0.87503279107988,three,0.961728250504554,four,0.738485095408323,0.220500315138073,one,0.63940407919581,0.307865211293571,six,0.820516247356662,0.327682432884951,1,0.599219086019513,0,six,six,five,four,1,five,0.429331267239255,0,0.45144065860021,0.67776498603531,two,0.425905110336425,one,0.40425189327344,0.792560540984267,1,four,0.632706124166287,1,two,0.814892224090693,0.406755102298826,four,three,1,1,1,0,1,1,two,0.0276319031502318,1,0.856119681302197,0.614980372143006,0.502493257997453,0,1,one,two,0,one,1,0.512881921327273,0,0.322098205145294,0.9497083730178,1,four,0.496642649271724,0,0.204253372355913,0,0,1,0.759855638860308,0,0.792663382692696,four,0.378264373795189,two,1,one,0,0.0751772559993197,1,two,three,0.637635623229627,0,one,0,0.888791266443003,0,0.542683285498476,two,two,four,two,0,0,two,six,1,two,three,0,one,0.214889028721133,0,0.167074025643088,1,1,1,1,0.678826821077659,two,0.622814266842232,1,0.997155910947826,0,two,nine,four,0.377803012977144,0.693655637510265,0.309985998483072,nine,six,0.00528238637038536,three,1,0.503443764601675,two,0.517942745141781,0.758212264183244,0,three,four,0.525974070932317,four,one,one,0.667019863567771,0.234061843093863,1
1,0,eight,1,five,0,six,four,0.908870161630818,0.202111641715933,0.818925509025347,five,0,one,1,1,1,two,five,0.262989755326214,one,0,0,four,1,1,0.140400952031258,0,0.159013755719003,0,one,0,0,six,four,0.0798708257521138,1,0.11891144619377,0.925743880650475,0,1,0.370815101423359,0.079318622432289,three,0.643875526924516,six,0.0531661678455732,1,0,1,0.903088590619897,0.543840176466954,1,1,1,0.111568011250507,0.0289032521949796,0.407283767526213,one,three,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,two,one,one,two,0,0.17779503232245,0.485135951609764,six,two,0.330351809752878,0.782885115293171,0,0.0273753343844819,0.770353030446126,1,three,seven,0,0.11310095785029,1,four,0,four,0,0,1,1,0.679145187935127,0.930868399879318,seven,0.690876341141179,0.972414310100534,0.658651301750858,seven,0,0,1,0,two,0,0.638784621174172,three,five,three,0.50985870250513,six,five,0.762266297750166,0.682179270474251,three,one,0,0.851164211249031,0.446064366459694,1,two,eight,two,0.766016532528952,0.746015279635017,0.0428816442314365,0,three,0.848195467183658,seven,1,1,0,0.582665919171115,0.33337484311637,seven,0.947982301556034,eight,0.585948959078825,0.518002602043989,one,0.0931533666979758,0.6914670098601,eight,0.103071052382628,0.372702560606481,1,0.155871239982983,1,six,one,four,three,0,four,0.870326526732812,1,0.194294405917151,0.996839200692329,four,0.461936482457282,one,0.505986924499732,0.829868994186802,0,four,0.546603628087353,1,one,0.86788292267321,0.655242532181861,four,four,1,1,0,1,0,0,two,0.535578381247201,0,0.324440999484164,0.138620100187008,0.219234990449575,0,1,two,eight,0,two,0,0.83897926807285,1,0.381731902390597,0.130058595014556,0,five,0.363693620181068,0,0.673630240346469,0,1,1,0.638510980153152,0,0.960601827600436,seven,0.846227481563113,three,1,three,0,0.963281922875554,1,one,six,0.427574287744451,1,four,0,0.310711340114429,1,0.119041571250296,five,one,four,one,0,1,two,five,1,two,three,1,five,0.443047277278787,1,0.351423835536441,0,0,1,0,0.574920992291133,one,0.676436328839366,0,0.313495210881559,1,five,nine,three,0.184641315091827,0.0935626998274082,0.986604444787607,three,three,0.674248144694321,eight,0,0.785218810168638,three,0.447870163353456,0.260396840154927,0,six,five,0.00821285001603267,four,five,one,0.13944589326039,0.399636460240904,0
1,1,three,1,two,0,one,four,0.187816379118604,0.457443984483476,0.0900775981485382,one,1,four,1,1,1,one,three,0.625155769001713,three,1,0,five,0,1,0.601892735099525,1,0.613254741296617,0,two,0,0,two,three,0.850046805339849,1,0.885685566965083,0.921333025134016,1,1,0.548027886191128,0.168452659189567,two,0.919663239170931,two,0.911682624843945,0,1,1,0.734225405811263,0.868705336349258,0,1,0,0.351607601308285,0.708396508437219,0.945301903992159,six,four,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,one,three,five,one,0,0.718597470019826,0.493998205998235,seven,three,0.404390685191919,0.600494165411113,0,0.73189107099878,0.283297044876013,0,one,three,1,0.394953810266691,0,three,1,three,0,0,1,1,0.786653344557776,0.560537022245261,seven,0.639436411411343,0.669256606323452,0.772559398978731,six,1,0,1,0,three,0,0.374030046563353,two,three,two,0.0415986980033485,one,four,0.568961682593895,0.506306469962362,four,one,0,0.485115569587263,0.66409791167003,0,six,eight,two,0.869040129962326,0.699587079758506,0.755035350052879,1,seven,0.887860159470534,one,1,1,1,0.0403970401484889,0.435603892760109,seven,0.213471210699419,nine,0.13689093776385,0.367049988371407,three,0.626556043555917,0.352031091402408,four,0.769839714151342,0.9154688707766,1,0.689169920303122,1,two,seven,six,two,0,five,0.706899853201502,1,0.122364246135876,0.947450055683599,four,0.771539756769312,three,0.90071149157535,0.708470347502725,0,six,0.501854110666836,1,three,0.912913726774201,0.403701804010689,four,one,1,1,0,0,0,0,five,0.176111210714145,0,0.454844824658228,0.479558917986518,0.483632571441609,1,1,three,five,0,two,0,0.292083208677347,0,0.501492809108566,0.79762087681083,1,two,0.399444917643037,0,0.574513586190719,0,0,0,0.320882240001962,0,0.0597834083676899,six,0.397944846098987,three,0,three,1,0.72658600993177,0,five,three,0.0312407146314193,0,eight,1,0.511725021178611,1,0.665241769625711,four,three,one,one,0,1,one,four,0,four,nine,0,six,0.801115925219834,0,0.36550585115136,1,0,1,1,0.196402745664536,six,0.770941714881309,0,0.980673878376907,0,one,eight,three,0.774683927021137,0.0488139060854458,0.331075910620788,five,two,0.65811178687551,nine,1,0.683766034800855,three,0.138789199548904,0.81825958760134,0,one,five,0.693197633506527,three,two,six,0.372180878825804,0.267367691055274,0
0,0,seven,0,five,1,three,four,0.793572762864025,0.625742655548868,0.485249780740184,four,1,three,0,1,0,four,four,0.0147759526820939,six,1,0,nine,0,0,0.970403748559307,0,0.0460283038077621,0,three,0,0,four,three,0.915435782846329,1,0.86452555346204,0.802371456055763,0,0,0.706158752755001,0.216017212406844,three,0.34370829202439,six,0.595050039836205,1,0,0,0.237371758450245,0.159178258043141,1,1,0,0.222435650946901,0.0901261198424191,0.592836471212439,four,five,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,one,one,four,three,1,0.3667836118589,0.542190911117969,four,four,0.412602390940154,0.466626976418542,0,0.585660848092456,0.535925106076552,1,one,two,0,0.0192567425758456,1,five,1,two,0,0,1,1,0.667316689224902,0.211598940139693,eight,0.545437774737125,0.097174250655962,0.489515955182822,six,0,1,1,0,one,0,0.0622968067240329,three,nine,two,0.733693015552709,one,one,0.173390069322798,0.450415068345565,two,five,1,0.572048188240529,0.329264484516122,1,six,five,three,0.251881819526713,0.0502026550954447,0.160564706710462,0,seven,0.117050278634973,four,1,0,0,0.970578646765293,0.899724135519032,six,0.371212733577842,four,0.712835646063985,0.950622836755396,two,0.719638402102482,0.954145763954117,nine,0.656131058975641,0.64285129009573,1,0.409698573812214,1,three,two,four,two,1,four,0.261791877761264,0,0.152516458155212,0.132812108493443,four,0.723441715912668,two,0.637213663061421,0.644229596810579,1,one,0.581220550334922,1,five,0.133072584005185,0.696123447810943,four,three,1,1,1,1,1,1,eight,0.81497466696426,0,0.798956206814995,0.761364402486958,0.360295716908297,0,1,one,seven,0,two,1,0.621147480726692,0,0.740821042257394,0.802793853181236,0,three,0.0241399072333243,0,0.439009346141722,1,1,0,0.432197617767448,0,0.617544146336825,five,0.43436025779601,two,0,two,0,0.899613320624337,1,four,seven,0.22050327742817,0,six,1,0.249333470141754,1,0.425936362755032,four,four,one,five,1,0,three,three,1,four,seven,1,two,0.135101172267043,0,0.837824437504818,1,0,1,0,0.537628417421103,four,0.905337894346427,0,0.50754096789486,1,two,five,five,0.956082782346497,0.270902552324507,0.423938275690626,six,two,0.908301759549436,eight,0,0.141694490877436,one,0.528732040020681,0.412322583783593,1,four,two,0.798041151001373,five,four,one,0.0741890885524176,0.246993254737791,0
1,1,eight,1,three,1,four,two,0.161284133377169,0.0396957465290976,0.0562459913225397,two,0,two,0,0,1,four,two,0.0762028248707313,five,1,1,one,1,1,0.445042909161918,1,0.33261485022046,1,three,0,0,four,two,0.613412901181564,1,0.610153073451237,0.895530981995036,1,1,0.301537211996606,0.261945483674706,two,0.669978888777601,five,0.616898131730301,1,1,0,0.0738605326852624,0.0380684430660885,1,1,1,0.0253728158214268,0.715772152034343,0.408941718449774,six,one,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,five,two,three,one,1,0.115992418450254,0.933246880596997,two,one,0.389852363458414,0.719812809243823,0,0.503851555473688,0.622169660199366,0,three,two,1,0.314519722226535,1,four,1,two,1,1,1,0,0.699805959427426,0.376303187008246,seven,0.793643536474209,0.0617293566313803,0.909158593527222,one,0,1,0,0,six,0,0.890257391856529,one,three,one,0.0783463417651938,seven,two,0.249432301957731,0.494750938089229,two,four,1,0.944334756077721,0.587449575106584,0,two,four,three,0.822219191144997,0.123595707708612,0.304407900020951,0,four,0.713328703891339,one,0,0,0,0.511809626095896,0.311757092285139,one,0.271613082115164,five,0.342784553059917,0.329645889855138,two,0.219465673004459,0.581553290041229,five,0.427590871727572,0.287132140790458,1,0.614941939203889,0,three,two,seven,six,1,four,0.553642163963524,0,0.767112247792197,0.507648962165062,one,0.0779477391282208,three,0.965767348001139,0.41746422605908,0,two,0.17966681945103,1,four,0.952248841631268,0.30274721522799,six,four,0,0,0,0,1,0,two,0.533292510940382,1,0.81437878840847,0.940744979876316,0.759067520692161,0,1,two,one,1,three,0,0.326145392270317,0,0.5931260865994,0.705014541034959,0,three,0.0318946685964554,0,0.390260291966353,1,1,0,0.677102880149123,0,0.488975942984893,five,0.286324557485942,two,1,one,1,0.292783115235665,0,three,one,0.599816225059015,1,six,1,0.625567143755011,1,0.727528068078057,two,four,four,six,1,1,one,five,1,four,one,1,four,0.663462680183348,0,0.847711757976097,1,0,1,0,0.472233792322446,five,0.724279931276502,1,0.0950400134222398,1,two,three,one,0.418436771594811,0.159263470257938,0.80515719169968,eight,one,0.611244842804423,eight,0,0.607656214104241,three,0.296342597480289,0.999178214241528,0,nine,three,0.724832092444572,three,four,five,0.290136190665518,0.396737129863959,0
1,1,four,0,five,1,four,one,0.190066791295533,0.530467858211269,0.535571843740946,four,0,two,0,1,1,four,three,0.483972427891489,two,0,1,three,0,0,0.0989998892237159,1,0.742028709920748,1,one,1,0,three,three,0.324159916496562,1,0.957682440226448,0.463621548736296,0,0,0.636787015739883,0.414263969368063,one,0.398696409143904,three,0.568491481462173,1,1,0,0.456954703634381,0.540769938509464,1,0,0,0.281513089542713,0.830097583400041,0.13553208561914,two,seven,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,six,two,six,three,0,0.914188374541072,0.373294423528514,four,one,0.596091486868028,0.974346535595212,1,0.650038277442355,0.304216431613128,0,one,one,1,0.607371226263179,1,four,1,five,1,1,1,0,0.600380075702454,0.489449992331956,two,0.860689067940021,0.870322593116916,0.79832978889599,four,0,0,0,0,five,1,0.151194432794026,one,two,four,0.189716452771287,two,four,0.383769662862462,0.661329317050701,two,one,0,0.0683023893210306,0.586723766044371,1,six,seven,one,0.0745075635099766,0.91265714599185,0.280148891145359,1,three,0.886835130083303,five,0,1,1,0.876583396227325,0.647463660301611,seven,0.114757647779791,six,0.112557426752177,0.854461020312902,three,0.686270294821948,0.480698461990323,one,0.665834711580873,0.834800384467514,1,0.122331487685359,1,three,six,four,three,1,one,0.710796278132783,0,0.225924668032745,0.025388449109162,one,0.0861861452549666,one,0.835383170977517,0.40554181346822,0,three,0.43784998917047,0,one,0.0686081489313825,0.547392793433851,four,three,0,1,1,1,0,0,five,0.487024291791205,1,0.517878512152349,0.142225290259864,0.440519063945233,1,0,three,six,0,three,1,0.819696122983397,1,0.397893725789736,0.335260812813603,1,three,0.784645195942868,0,0.0854430471611928,0,0,0,0.081200114411523,0,0.650764992276459,four,0.0747831776114319,one,1,five,0,0.205354946303353,1,two,four,0.935647730025752,0,eight,1,0.773048321154559,1,0.205753102804725,two,one,five,three,0,0,two,six,0,five,five,0,two,0.128895352699291,1,0.241948756662123,1,1,0,1,0.777713853937456,six,0.795208250006853,0,0.841069557836646,0,two,three,five,0.599924018953412,0.0727777570337672,0.633822005311041,one,five,0.275650807839731,three,1,0.879783011895398,two,0.946005717826211,0.498712918238704,0,five,one,0.622971431879897,one,three,two,0.364283244850058,0.302957853683613,1
1,0,seven,1,two,1,four,two,0.990954562650864,0.937309308881993,0.558330898331981,two,1,three,0,1,0,one,three,0.899210219572825,three,0,1,three,0,0,0.229939068570921,1,0.354725792644254,0,three,0,0,six,three,0.6475355008053,0,0.357818839517327,0.895401192834384,1,1,0.683231313614929,0.506707210871971,three,0.072130524448636,four,0.207663804591417,0,1,0,0.542055985855712,0.0469783370007781,1,1,0,0.727366828535083,0.908689227300808,0.481154692225941,two,three,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,one,one,two,one,0,0.227961642547117,0.297503449591949,four,four,0.744036471386454,0.392131087385025,0,0.828399895710831,0.0835013519290774,0,three,five,1,0.532587636463989,0,five,1,one,0,1,1,1,0.759448141029118,0.131776975234901,seven,0.498307669248933,0.916815661176241,0.290644854753601,six,1,0,1,0,one,1,0.570862159638728,two,two,three,0.832910650102227,six,two,0.225655219679441,0.467187425718758,three,six,0,0.603373215149345,0.528565966579629,1,four,eight,three,0.61526377366949,0.757065829661443,0.863827529900949,1,two,0.667236837900768,three,1,1,1,0.0404162995811301,0.723383099582552,seven,0.779557407078382,seven,0.0705654834783501,0.990461066585614,three,0.198187916463408,0.239564547977511,five,0.325539099034139,0.906427613780171,1,0.0178839237967225,1,four,four,three,four,0,six,0.756205317761947,0,0.2231426654513,0.924720966855852,two,0.279437149903822,three,0.776662633769996,0.0378679535665252,1,two,0.931529540793463,0,three,0.518377089844627,0.117366690945172,four,two,0,0,1,1,0,0,eight,0.876283103691606,0,0.736643876915369,0.0257028083019115,0.569638677409695,0,0,one,eight,1,one,0,0.508039045335839,1,0.894202200166049,0.455134886028238,1,two,0.773823040948784,0,0.674637390277802,1,1,0,0.274996579898507,1,0.151121907030525,four,0.67040600613102,one,0,four,1,0.51639613865579,1,one,three,0.641196778560993,0,six,1,0.440720635649782,0,0.987398733952777,five,five,two,one,1,1,two,one,0,three,one,1,three,0.60583644369122,1,0.323123854967509,0,1,0,1,0.838378341172848,two,0.821332055557725,1,0.393567684149629,0,four,two,one,0.786839482468646,0.917442694943699,0.26916307560379,two,nine,0.270178699073799,six,1,0.714533120219253,one,0.961177733379881,0.0460576742492633,1,three,two,0.442081192896376,one,four,seven,0.971766965190639,0.428251627123872,1
0,0,seven,1,four,1,seven,three,0.692692597868981,0.0665571677969635,0.798035787167615,three,0,three,1,0,0,three,four,0.539267060371524,seven,0,1,six,0,0,0.911276972762618,1,0.0635677347515068,0,three,1,1,four,three,0.812539492396803,0,0.0474724581157134,0.521702050614598,0,0,0.219130151652807,0.878968298090137,three,0.997892768844105,three,0.266780767493374,0,1,1,0.0218086928572031,0.452641710104215,0,0,1,0.058874799847903,0.379507417691692,5.83958850697286e-05,two,one,1,0,0,0,1,three,1,0,0,three,three,three,1,three,1,0,0,three,0,three,1,1,three,three,0,0,1,1,1,three,two,three,eight,one,0,0.281582134669198,0.920803809098008,four,four,0.844029729130017,0.0292130049765826,0,0.221684836572312,0.210106623059842,1,three,seven,0,0.173487124289607,1,one,1,five,0,0,1,1,0.927752879530193,0.247484022484429,three,0.950414049907474,0.764801825866324,0.722798657449624,seven,1,1,0,1,nine,1,0.915165254215031,three,seven,two,0.123393235528501,six,four,0.839947098908089,0.854614811696058,four,two,0,0.418633122300288,0.150955393031583,0,six,seven,one,0.844621997290477,0.278161347603806,0.764579044253169,1,two,0.0911860515486921,five,0,1,1,0.660361363243611,0.511631349883281,seven,0.116842279456415,two,0.363853205715988,0.874202978735012,one,0.984876969735742,0.126180983192552,four,0.710578609039645,0.577439046755464,0,0.858464157521713,0,five,five,five,five,1,four,0.48577897693031,1,0.255267026496191,0.568929470618804,one,0.57560343300474,three,0.632110841753599,0.916653983824943,1,six,0.264543935986404,0,three,0.81602885241933,0.571943112996127,six,four,1,1,1,0,1,0,eight,0.287297094526831,0,0.703807320401368,0.932041910005998,0.819724225739959,1,1,one,seven,0,one,0,0.864413242999855,0,0.169304333075565,0.0952662189406132,0,three,0.435754692487471,1,0.240358715813103,1,0,0,0.985381026072335,0,0.856995943000666,two,0.749511025082358,two,1,one,1,0.729143260836753,1,five,seven,0.852200482172252,1,three,0,0.456220817755952,0,0.938466161837315,three,five,five,one,0,0,two,two,1,four,eight,1,five,0.193374961206451,1,0.64609261956593,1,1,0,0,0.1201974555258,six,0.226942238319057,1,0.328540649460839,1,two,nine,five,0.289141081697014,0.878662320201004,0.0280147015469497,two,one,0.753596876797835,nine,1,0.204106256949238,three,0.288693699100076,0.336440075827893,1,two,three,0.287215988723167,four,three,seven,0.410245827676866,0.0960322425834194,1
